review_id,product_name,category,reviewer_id,rating,review_text,sentiment,is_fake,verified_purchase,helpful_votes,review_length,review_date,exclamation_count,capital_ratio
REV_00181,Clothing - Jacket,Clothing,5902,2,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,0,39,10,2024-12-29,0,0.05454545454545454
REV_00182,Sports - Bicycle,Sports,2795,4,Amazing product! Fast delivery and great customer service.,positive,0,1,23,8,2025-03-29,1,0.034482758620689655
REV_00183,Electronics - Camera,Electronics,9589,4,Love it! Exactly what I was looking for. Perfect!,positive,0,1,37,9,2024-12-10,2,0.08163265306122448
REV_00184,Books - Biography,Books,7861,2,Not as described. Quality is poor. Disappointed with purchase. Nice packaging.,negative,0,1,12,11,2025-08-12,0,0.05128205128205128
REV_00185,Clothing - Shoes,Clothing,6325,5,Superb quality and value for money. Totally satisfied. Fast shipping.,positive,0,1,45,10,2024-11-23,0,0.043478260869565216
REV_00186,Books - Textbook,Books,5331,3,Does not work as advertised. Very frustrating purchase.,negative,0,1,34,8,2024-12-20,0,0.03636363636363636
REV_00187,Clothing - Jacket,Clothing,9011,4,Very good quality. Exceeded my expectations. Will buy again. Would recommend.,positive,0,1,45,11,2025-05-19,0,0.05194805194805195
REV_00188,Sports - Dumbbells,Sports,5758,5,Amazing product! Fast delivery and great customer service.,positive,0,1,49,8,2025-10-07,1,0.034482758620689655
REV_00189,Electronics - Headphones,Electronics,5442,2,Complete waste! Garbage! Fake! Lies! Quick response.,negative,1,0,3,7,2025-01-14,4,0.09615384615384616
REV_00190,Clothing - T-Shirt,Clothing,4697,4,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,42,8,2024-12-06,1,0.04477611940298507
REV_00191,Electronics - Tablet,Electronics,3587,5,Best product ever!!! Amazing!!! 5 stars!!! Quick response.,positive,1,0,1,8,2025-04-03,9,0.05172413793103448
REV_00192,Books - Comic,Books,4804,2,Very low quality. Not worth the price at all. Good delivery.,negative,0,1,41,11,2025-01-28,0,0.05
REV_00193,Electronics - Laptop,Electronics,5742,4,Great product! Really satisfied with the quality. Worth the money.,positive,0,0,50,10,2025-10-09,1,0.045454545454545456
REV_00194,Sports - Bicycle,Sports,9092,5,Wow! Incredible! Super! Fantastic! Excellent!,positive,1,0,5,5,2025-08-21,5,0.1111111111111111
REV_00195,Books - Textbook,Books,5215,3,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,46,9,2025-07-25,0,0.05
REV_00196,Home - Lamp,Home,8007,5,Perfect! Perfect! Perfect! Must buy! Great deal!,positive,1,0,5,7,2025-02-07,5,0.10416666666666667
REV_00197,Books - Fiction Novel,Books,4858,4,Amazing product! Fast delivery and great customer service. Thanks seller.,positive,0,1,15,10,2025-03-14,1,0.0410958904109589
REV_00198,Home - Lamp,Home,2936,3,Very good quality. Exceeded my expectations. Will buy again. Would recommend.,positive,0,1,44,11,2025-03-04,0,0.05194805194805195
REV_00199,Books - Cookbook,Books,5833,2,Expected better quality. Cheap material. Not recommended.,negative,0,1,40,7,2025-04-23,0,0.05263157894736842
REV_00200,Clothing - Jeans,Clothing,8714,5,Love it! Exactly what I was looking for. Perfect!,positive,0,1,26,9,2025-01-26,2,0.08163265306122448
REV_00201,Clothing - Jeans,Clothing,2279,1,Does not work as advertised. Very frustrating purchase.,negative,0,0,33,8,2025-01-13,0,0.03636363636363636
REV_00202,Sports - Bicycle,Sports,4365,5,Perfect! Perfect! Perfect! Must buy! Great deal!,positive,1,0,4,7,2025-01-03,5,0.10416666666666667
REV_00203,Sports - Tennis Racket,Sports,8575,3,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,0,29,10,2024-11-18,0,0.05454545454545454
REV_00204,Electronics - Tablet,Electronics,6644,3,Love it! Exactly what I was looking for. Perfect! Thanks seller.,positive,0,1,37,11,2024-11-04,2,0.078125
REV_00205,Electronics - Smartphone,Electronics,7887,1,Worst product ever! Don't buy! Scam! Fraud! Fast shipping.,negative,1,0,3,9,2025-04-20,4,0.08620689655172414
REV_00206,Books - Comic,Books,9835,3,Terrible experience. Product arrived damaged. Poor packaging.,negative,0,1,43,7,2025-08-21,0,0.04918032786885246
REV_00207,Home - Mixer,Home,1056,5,Best purchase I made this year. Quality is outstanding!,positive,0,1,46,9,2025-10-17,1,0.05454545454545454
REV_00208,Books - Cookbook,Books,3541,5,Superb quality and value for money. Totally satisfied.,positive,0,1,15,8,2025-06-09,0,0.037037037037037035
REV_00209,Electronics - Smartphone,Electronics,1550,1,Worst product ever! Don't buy! Scam! Fraud! Quick response.,negative,1,1,1,9,2025-03-14,4,0.0847457627118644
REV_00210,Electronics - Laptop,Electronics,3295,3,Terrible experience. Product arrived damaged. Poor packaging. Good delivery.,negative,0,1,34,9,2025-02-13,0,0.05263157894736842
REV_00211,Clothing - Dress,Clothing,9540,4,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,9,8,2025-07-07,1,0.04477611940298507
REV_00212,Home - Mixer,Home,6642,4,Love it! Exactly what I was looking for. Perfect!,positive,0,0,35,9,2024-12-03,2,0.08163265306122448
REV_00213,Sports - Dumbbells,Sports,8758,3,Product broke after 2 weeks. Waste of money. Don't buy. Quick response.,negative,0,1,24,12,2025-06-27,0,0.056338028169014086
REV_00214,Home - Vacuum,Home,3196,1,Does not work as advertised. Very frustrating purchase.,negative,0,0,26,8,2025-04-13,0,0.03636363636363636
REV_00215,Clothing - Jacket,Clothing,4120,5,Excellent excellent excellent! Perfect perfect perfect!,positive,1,0,0,6,2025-10-02,2,0.03636363636363636
REV_00216,Sports - Bicycle,Sports,4555,4,Perfect! Perfect! Perfect! Must buy! Great deal!,positive,1,0,5,7,2025-02-25,5,0.10416666666666667
REV_00217,Home - Lamp,Home,4974,1,Terrible! Horrible! Awful! Stay away! Warning! Thanks seller.,negative,1,1,5,8,2024-11-06,5,0.09836065573770492
REV_00218,Clothing - Shoes,Clothing,6886,2,Very low quality. Not worth the price at all.,negative,0,0,29,9,2025-05-24,0,0.044444444444444446
REV_00219,Sports - Tennis Racket,Sports,7781,5,Excellent excellent excellent! Perfect perfect perfect!,positive,1,0,1,6,2025-10-05,2,0.03636363636363636
REV_00220,Clothing - Jeans,Clothing,7223,5,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,12,9,2025-01-10,0,0.05
REV_00221,Books - Cookbook,Books,9037,2,Very low quality. Not worth the price at all.,negative,0,0,46,9,2025-03-07,0,0.044444444444444446
REV_00222,Home - Vacuum,Home,9584,5,Perfect! Perfect! Perfect! Must buy! Great deal!,positive,1,0,5,7,2025-10-11,5,0.10416666666666667
REV_00223,Electronics - Smartphone,Electronics,1149,3,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,1,4,10,2025-07-09,0,0.05454545454545454
REV_00224,Home - Mixer,Home,7739,5,Love it! Exactly what I was looking for. Perfect! Quick response.,positive,0,0,1,11,2025-10-22,2,0.07692307692307693
REV_00225,Home - Bed,Home,9591,1,Worst experience! Never again! Disaster! Scam!,negative,1,1,0,6,2025-08-13,4,0.08695652173913043
REV_00226,Sports - Bicycle,Sports,7652,5,Wow! Incredible! Super! Fantastic! Excellent!,positive,1,0,0,5,2025-03-07,5,0.1111111111111111
REV_00227,Clothing - Jacket,Clothing,7179,1,Expected better quality. Cheap material. Not recommended.,negative,0,1,5,7,2025-01-19,0,0.05263157894736842
REV_00228,Electronics - Laptop,Electronics,2562,5,Love it! Exactly what I was looking for. Perfect!,positive,0,1,36,9,2025-01-31,2,0.08163265306122448
REV_00229,Clothing - Jeans,Clothing,5593,3,Very low quality. Not worth the price at all.,negative,0,1,4,9,2025-01-23,0,0.044444444444444446
REV_00230,Electronics - Laptop,Electronics,7525,2,Not as described. Quality is poor. Disappointed with purchase. Would recommend.,negative,0,1,37,11,2025-09-19,0,0.05063291139240506
REV_00231,Sports - Yoga Mat,Sports,3292,5,Great Great Great! Buy it now! You won't regret!,positive,1,0,2,9,2024-11-10,3,0.10416666666666667
REV_00232,Sports - Dumbbells,Sports,7499,5,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,21,8,2025-05-14,1,0.04477611940298507
REV_00233,Home - Curtain,Home,7227,5,Best seller! Top quality! Must have! Recommended! Quick response.,positive,1,0,3,9,2025-09-15,4,0.07692307692307693
REV_00234,Home - Vacuum,Home,3527,1,Very low quality. Not worth the price at all.,negative,0,1,24,9,2025-04-12,0,0.044444444444444446
REV_00235,Electronics - Smartphone,Electronics,2430,4,Amazing product! Fast delivery and great customer service. Fast shipping.,positive,0,1,48,10,2025-07-25,1,0.0410958904109589
REV_00236,Sports - Bicycle,Sports,6315,3,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,22,10,2025-04-14,1,0.045454545454545456
REV_00237,Books - Comic,Books,3777,2,Terrible! Horrible! Awful! Stay away! Warning! Thanks seller.,negative,1,0,4,8,2025-08-18,5,0.09836065573770492
REV_00238,Home - Curtain,Home,6916,5,Amazing product amazing quality amazing price amazing everything!!! Good delivery.,positive,1,0,3,10,2025-06-22,3,0.024390243902439025
REV_00239,Books - Cookbook,Books,6443,5,Great product! Really satisfied with the quality. Worth the money. Thanks seller.,positive,0,1,19,12,2024-12-15,1,0.04938271604938271
REV_00240,Home - Curtain,Home,4290,4,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,38,9,2025-02-25,0,0.05
REV_00241,Books - Textbook,Books,7437,5,Best purchase I made this year. Quality is outstanding!,positive,0,1,20,9,2025-04-25,1,0.05454545454545454
REV_00242,Sports - Yoga Mat,Sports,8563,5,Great Great Great! Buy it now! You won't regret!,positive,1,0,0,9,2024-10-31,3,0.10416666666666667
REV_00243,Home - Mixer,Home,5139,1,Worst experience! Never again! Disaster! Scam!,negative,1,1,5,6,2024-11-25,4,0.08695652173913043
REV_00244,Books - Comic,Books,7853,5,Best seller! Top quality! Must have! Recommended!,positive,1,0,4,7,2025-01-23,4,0.08163265306122448
REV_00245,Home - Bed,Home,3725,4,Best product ever!!! Amazing!!! 5 stars!!!,positive,1,1,5,6,2024-12-01,9,0.047619047619047616
REV_00246,Sports - Tennis Racket,Sports,9366,2,Terrible experience. Product arrived damaged. Poor packaging. Fast shipping.,negative,0,1,0,9,2025-02-05,0,0.05263157894736842
REV_00247,Sports - Yoga Mat,Sports,8909,5,Amazing product! Fast delivery and great customer service.,positive,0,1,22,8,2025-09-05,1,0.034482758620689655
REV_00248,Electronics - Smartphone,Electronics,4389,2,Terrible! Horrible! Awful! Stay away! Warning!,negative,1,0,2,6,2025-02-04,5,0.10869565217391304
REV_00249,Books - Fiction Novel,Books,2885,5,Very good quality. Exceeded my expectations. Will buy again. Would recommend.,positive,0,1,19,11,2025-10-17,0,0.05194805194805195
REV_00250,Electronics - Laptop,Electronics,7985,2,Does not work as advertised. Very frustrating purchase. Quick response.,negative,0,1,35,10,2025-03-06,0,0.04225352112676056
REV_00251,Books - Biography,Books,4232,5,Amazing product amazing quality amazing price amazing everything!!!,positive,1,1,5,8,2025-03-12,3,0.014925373134328358
REV_00252,Books - Fiction Novel,Books,4063,2,Very low quality. Not worth the price at all. Quick response.,negative,0,1,36,11,2025-04-24,0,0.04918032786885246
REV_00253,Books - Fiction Novel,Books,7431,5,Best purchase I made this year. Quality is outstanding!,positive,0,1,38,9,2025-01-01,1,0.05454545454545454
REV_00254,Home - Curtain,Home,6131,5,Best seller! Top quality! Must have! Recommended!,positive,1,0,0,7,2025-08-29,4,0.08163265306122448
REV_00255,Electronics - Laptop,Electronics,7286,5,Best seller! Top quality! Must have! Recommended!,positive,1,0,3,7,2025-03-26,4,0.08163265306122448
REV_00256,Sports - Yoga Mat,Sports,8389,5,Wow! Incredible! Super! Fantastic! Excellent!,positive,1,1,1,5,2024-12-15,5,0.1111111111111111
REV_00257,Home - Mixer,Home,9109,5,Excellent excellent excellent! Perfect perfect perfect!,positive,1,0,4,6,2025-04-02,2,0.03636363636363636
REV_00258,Books - Comic,Books,5785,3,Best purchase I made this year. Quality is outstanding!,positive,0,1,50,9,2025-10-12,1,0.05454545454545454
REV_00259,Sports - Dumbbells,Sports,2854,5,Best seller! Top quality! Must have! Recommended!,positive,1,0,3,7,2025-01-08,4,0.08163265306122448
REV_00260,Sports - Dumbbells,Sports,7965,4,Excellent excellent excellent! Perfect perfect perfect!,positive,1,0,3,6,2025-09-06,2,0.03636363636363636
REV_00261,Clothing - Jacket,Clothing,2425,1,Terrible experience. Product arrived damaged. Poor packaging.,negative,0,1,22,7,2025-03-18,0,0.04918032786885246
REV_00262,Electronics - Laptop,Electronics,4385,4,Superb quality and value for money. Totally satisfied.,positive,0,0,10,8,2025-07-15,0,0.037037037037037035
REV_00263,Sports - Dumbbells,Sports,9428,4,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,18,9,2024-11-15,0,0.05
REV_00264,Clothing - Shoes,Clothing,5090,2,Expected better quality. Cheap material. Not recommended.,negative,0,1,44,7,2025-08-15,0,0.05263157894736842
REV_00265,Clothing - Shoes,Clothing,2525,4,Love it! Exactly what I was looking for. Perfect!,positive,0,0,24,9,2025-04-05,2,0.08163265306122448
REV_00266,Home - Lamp,Home,2526,5,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,49,9,2025-03-08,0,0.05
REV_00267,Home - Mixer,Home,6289,3,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,0,13,10,2025-06-05,0,0.05454545454545454
REV_00268,Sports - Yoga Mat,Sports,1752,5,Superb quality and value for money. Totally satisfied.,positive,0,1,43,8,2025-09-08,0,0.037037037037037035
REV_00269,Books - Fiction Novel,Books,8009,4,Amazing product! Fast delivery and great customer service.,positive,0,0,0,8,2025-07-17,1,0.034482758620689655
REV_00270,Clothing - Jacket,Clothing,3711,4,Great product! Really satisfied with the quality. Worth the money. Would recommend.,positive,0,1,16,12,2025-10-02,1,0.04819277108433735
REV_00271,Home - Vacuum,Home,3174,3,Love it! Exactly what I was looking for. Perfect! Good delivery.,positive,0,1,0,11,2024-12-29,2,0.078125
REV_00272,Books - Fiction Novel,Books,8826,5,Excellent excellent excellent! Perfect perfect perfect!,positive,1,1,3,6,2025-09-22,2,0.03636363636363636
REV_00273,Electronics - Smartphone,Electronics,3181,5,Wow! Incredible! Super! Fantastic! Excellent!,positive,1,1,3,5,2024-12-04,5,0.1111111111111111
REV_00274,Clothing - T-Shirt,Clothing,4490,3,Best purchase I made this year. Quality is outstanding!,positive,0,1,28,9,2024-12-11,1,0.05454545454545454
REV_00275,Books - Cookbook,Books,7291,2,Not as described. Quality is poor. Disappointed with purchase.,negative,0,1,8,9,2025-05-02,0,0.04838709677419355
REV_00276,Home - Vacuum,Home,1439,3,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,49,8,2024-11-25,1,0.04477611940298507
REV_00277,Clothing - Dress,Clothing,4921,4,Love it! Exactly what I was looking for. Perfect!,positive,0,0,18,9,2025-02-17,2,0.08163265306122448
REV_00278,Clothing - Shoes,Clothing,3162,3,Best purchase I made this year. Quality is outstanding!,positive,0,1,23,9,2025-04-13,1,0.05454545454545454
REV_00279,Sports - Tennis Racket,Sports,2106,4,Superb quality and value for money. Totally satisfied. Quick response.,positive,0,0,49,10,2025-10-21,0,0.04285714285714286
REV_00280,Electronics - Smartphone,Electronics,7806,1,Complete waste! Garbage! Fake! Lies!,negative,1,0,5,5,2025-03-26,4,0.1111111111111111
REV_00281,Electronics - Camera,Electronics,3545,4,Very good quality. Exceeded my expectations. Will buy again. Fast shipping.,positive,0,1,19,11,2025-01-27,0,0.05333333333333334
REV_00282,Sports - Running Shoes,Sports,2900,5,Love it! Exactly what I was looking for. Perfect! Thanks seller.,positive,0,1,3,11,2025-03-10,2,0.078125
REV_00283,Electronics - Headphones,Electronics,3684,2,Not as described. Quality is poor. Disappointed with purchase. Good delivery.,negative,0,1,45,11,2025-02-16,0,0.05194805194805195
REV_00284,Sports - Bicycle,Sports,5403,2,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,1,8,10,2025-08-29,0,0.05454545454545454
REV_00285,Electronics - Headphones,Electronics,2262,2,Does not work as advertised. Very frustrating purchase.,negative,0,1,16,8,2025-02-16,0,0.03636363636363636
REV_00286,Home - Mixer,Home,2889,4,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,16,9,2025-07-04,0,0.05
REV_00287,Electronics - Smartphone,Electronics,3458,1,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,1,30,10,2025-07-29,0,0.05454545454545454
REV_00288,Electronics - Camera,Electronics,6241,3,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,1,15,10,2025-06-12,0,0.05454545454545454
REV_00289,Sports - Dumbbells,Sports,7568,3,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,33,8,2025-09-23,1,0.04477611940298507
REV_00290,Home - Lamp,Home,4974,5,Great product! Really satisfied with the quality. Worth the money. Nice packaging.,positive,0,1,12,12,2025-03-05,1,0.04878048780487805
REV_00291,Books - Biography,Books,6675,2,Product broke after 2 weeks. Waste of money. Don't buy. Quick response.,negative,0,1,26,12,2024-12-07,0,0.056338028169014086
REV_00292,Electronics - Headphones,Electronics,7878,5,Superb quality and value for money. Totally satisfied. Fast shipping.,positive,0,1,6,10,2025-02-19,0,0.043478260869565216
REV_00293,Clothing - Jacket,Clothing,8511,4,Superb quality and value for money. Totally satisfied.,positive,0,0,44,8,2025-09-15,0,0.037037037037037035
